city,timestamp,temperature,season
New York,2010-05-10,17.399665520292558,spring
New York,2010-05-11,-0.2064136559996026,spring
New York,2010-05-12,5.810839380508335,spring
New York,2010-05-13,14.471905830988169,spring
New York,2010-05-14,7.300936017555017,spring
New York,2010-05-15,3.0366247599930576,spring
New York,2010-05-16,10.74815751594485,spring
New York,2010-05-17,5.791243869165654,spring
New York,2010-05-18,16.32311236791603,spring
New York,2010-05-19,1.459951405379817,spring
New York,2010-05-20,4.0775793474027475,spring
New York,2010-05-21,5.370102323636175,spring
New York,2010-05-22,6.3720251890019,spring
New York,2010-05-23,12.911946834865653,spring
New York,2010-05-24,16.11661587265842,spring
New York,2010-05-25,15.535703436786658,spring
New York,2010-05-26,-0.5166353078380919,spring
New York,2010-05-27,16.102038849804757,spring
New York,2010-05-28,10.036500953502905,spring
New York,2010-05-29,0.2650014785460897,spring
New York,2010-05-30,4.3877876913525675,spring
New York,2010-05-31,7.727257609481887,spring
New York,2010-06-01,33.391609997439744,summer
New York,2010-06-02,29.17795818332798,summer
New York,2010-06-03,25.80415258493638,summer
New York,2010-06-04,26.195502654417503,summer
New York,2010-06-05,30.291969916144396,summer
New York,2010-06-06,26.198653342184304,summer
New York,2010-06-07,22.157922411174276,summer
New York,2010-06-08,23.55192581347797,summer
New York,2010-06-09,31.60505584805341,summer
New York,2010-06-10,30.92090454382923,summer
New York,2010-06-11,29.9063252060835,summer
New York,2010-06-12,19.28653934431233,summer
New York,2010-06-13,17.32929989548156,summer
New York,2010-06-14,27.098768885921093,summer
New York,2010-06-15,21.558292943039426,summer
New York,2010-06-16,16.80624698665702,summer
New York,2010-06-17,25.147584795766573,summer
New York,2010-06-18,23.762571310379677,summer
New York,2010-06-19,26.08700577600943,summer
New York,2010-06-20,27.315729403078905,summer
New York,2010-06-21,23.17512278001701,summer
New York,2010-06-22,35.22445702326681,summer
New York,2010-06-23,26.940181912660897,summer
New York,2010-06-24,19.605572725823865,summer
New York,2010-06-25,23.985873826348637,summer
New York,2010-06-26,32.70952298977989,summer
New York,2010-06-27,20.38615187925606,summer
New York,2010-06-28,17.596746489130222,summer
New York,2010-06-29,17.41898974806974,summer
New York,2010-06-30,16.969761066668312,summer
New York,2010-07-01,29.10976347427357,summer
New York,2010-07-02,30.97325233113453,summer
New York,2010-07-03,21.92156183503645,summer
New York,2010-07-04,18.96545768137677,summer
New York,2010-07-05,25.1646472772774,summer
New York,2010-07-06,25.117376521840892,summer
New York,2010-07-07,33.15051763998825,summer
New York,2010-07-08,22.401191238531066,summer
New York,2010-07-09,26.716019659482374,summer
New York,2010-07-10,30.98374387937205,summer
New York,2010-07-11,25.68614616660476,summer
New York,2010-07-12,22.052284330926657,summer
New York,2010-07-13,20.2561099035313,summer
New York,2010-07-14,28.364468709347307,summer
New York,2010-07-15,27.165390305570565,summer
New York,2010-07-16,35.611993914813326,summer
New York,2010-07-17,22.159509854992052,summer
New York,2010-07-18,18.194592343634945,summer
New York,2010-07-19,19.536062357231017,summer
New York,2010-07-20,15.514199445235736,summer
New York,2010-07-21,24.23625671158747,summer
New York,2010-07-22,32.332216120821755,summer
New York,2010-07-23,21.5926936392881,summer
New York,2010-07-24,29.379100284944002,summer
New York,2010-07-25,26.855243856753958,summer
New York,2010-07-26,24.366608766690316,summer
New York,2010-07-27,28.71389124983645,summer
New York,2010-07-28,27.87819099274625,summer
New York,2010-07-29,22.42214142851228,summer
New York,2010-07-30,22.574128669304194,summer
New York,2010-07-31,26.155384050005313,summer
New York,2010-08-01,21.44915616206137,summer
New York,2010-08-02,26.946010709506098,summer
New York,2010-08-03,27.89715622914722,summer
New York,2010-08-04,20.754149883994344,summer
New York,2010-08-05,26.799495187158644,summer
New York,2010-08-06,29.103699342362702,summer
New York,2010-08-07,36.69885712620722,summer
New York,2010-08-08,19.61209062400169,summer
New York,2010-08-09,18.08637005507763,summer
New York,2010-08-10,21.782275956508897,summer
New York,2010-08-11,28.487791452874234,summer
New York,2010-08-12,26.70347151647008,summer
New York,2010-08-13,26.66101538296514,summer
New York,2010-08-14,30.62898505954348,summer
New York,2010-08-15,21.940187574106254,summer
New York,2010-08-16,17.249871472354343,summer
New York,2010-08-17,30.10184709184375,summer
New York,2010-08-18,24.795249751735795,summer
New York,2010-08-19,20.485592491187543,summer
New York,2010-08-20,22.75445615877958,summer
New York,2010-08-21,24.727750530290784,summer
New York,2010-08-22,21.6792738524132,summer
New York,2010-08-23,30.413180390839276,summer
New York,2010-08-24,25.627329112830523,summer
New York,2010-08-25,16.635266495974257,summer
New York,2010-08-26,26.402581409410455,summer
New York,2010-08-27,22.84259685717276,summer
New York,2010-08-28,31.594248437166705,summer
New York,2010-08-29,20.950319730713066,summer
New York,2010-08-30,23.146400263975423,summer
New York,2010-08-31,25.24148180324442,summer
New York,2010-09-01,19.59692529522657,autumn
New York,2010-09-02,21.664786402376244,autumn
New York,2010-09-03,15.38062806753428,autumn
New York,2010-09-04,18.516940100491986,autumn
New York,2010-09-05,10.397451025600617,autumn
New York,2010-09-06,12.354936023598544,autumn
New York,2010-09-07,19.743896254207346,autumn
New York,2010-09-08,14.307495798503842,autumn
New York,2010-09-09,20.58056251616923,autumn
New York,2010-09-10,11.067533055917362,autumn
New York,2010-09-11,11.56077890069856,autumn
New York,2010-09-12,17.84511700155758,autumn
New York,2010-09-13,26.24812349773974,autumn
New York,2010-09-14,16.582556409071124,autumn
New York,2010-09-15,10.141886183615782,autumn
New York,2010-09-16,20.092387627438512,autumn
New York,2010-09-17,16.211233950004132,autumn
New York,2010-09-18,18.418844165320756,autumn
New York,2010-09-19,9.885125988552181,autumn
New York,2010-09-20,13.303837761902635,autumn
New York,2010-09-21,13.343724636687298,autumn
New York,2010-09-22,7.452972759477181,autumn
New York,2010-09-23,8.997914817125395,autumn
New York,2010-09-24,10.6824214766599,autumn
New York,2010-09-25,24.56945231222092,autumn
New York,2010-09-26,8.558765960998116,autumn
New York,2010-09-27,20.200101110723757,autumn
New York,2010-09-28,15.277701608779175,autumn
New York,2010-09-29,13.655590601431163,autumn
New York,2010-09-30,22.389726654249408,autumn
New York,2010-10-01,11.35304544108758,autumn
New York,2010-10-02,7.931967281515922,autumn
New York,2010-10-03,8.124197708033684,autumn
New York,2010-10-04,13.675246379311867,autumn
New York,2010-10-05,13.663590666880697,autumn
New York,2010-10-06,16.157379986759548,autumn
New York,2010-10-07,9.599356611979239,autumn
New York,2010-10-08,11.789430969438012,autumn
New York,2010-10-09,9.182160784711343,autumn
New York,2010-10-10,21.3411897809171,autumn
New York,2010-10-11,11.467719868337202,autumn
New York,2010-10-12,8.755545876744602,autumn
New York,2010-10-13,19.563477389125378,autumn
New York,2010-10-14,15.041368818271955,autumn
New York,2010-10-15,22.129074008514095,autumn
New York,2010-10-16,13.878819656324092,autumn
New York,2010-10-17,5.463159756567418,autumn
New York,2010-10-18,12.783226846463549,autumn
New York,2010-10-19,17.308803169881465,autumn
New York,2010-10-20,17.770836974091907,autumn
New York,2010-10-21,12.847652463344716,autumn
New York,2010-10-22,11.491033785659525,autumn
New York,2010-10-23,16.033514628651982,autumn
New York,2010-10-24,11.548367942819565,autumn
New York,2010-10-25,15.666959577744342,autumn
New York,2010-10-26,17.558302336923983,autumn
New York,2010-10-27,8.80883977799558,autumn
New York,2010-10-28,17.423671102697533,autumn
New York,2010-10-29,18.526056633728427,autumn
New York,2010-10-30,16.01022660189289,autumn
New York,2010-10-31,14.136133212630998,autumn
New York,2010-11-01,14.24935296566587,autumn
New York,2010-11-02,12.799008681433682,autumn
New York,2010-11-03,19.012374319428158,autumn
New York,2010-11-04,14.652467106305343,autumn
New York,2010-11-05,12.797117909324387,autumn
New York,2010-11-06,21.920128167222025,autumn
New York,2010-11-07,12.198199149045696,autumn
New York,2010-11-08,11.53234854194045,autumn
New York,2010-11-09,12.334983911492753,autumn
New York,2010-11-10,17.247345401847493,autumn
New York,2010-11-11,23.169300361197834,autumn
New York,2010-11-12,15.484667134445976,autumn
New York,2010-11-13,32.0199843945744,autumn
New York,2010-11-14,15.289098542903563,autumn
New York,2010-11-15,8.069238375343852,autumn
New York,2010-11-16,19.701134199057694,autumn
New York,2010-11-17,8.875027077689868,autumn
New York,2010-11-18,18.88167606408986,autumn
New York,2010-11-19,16.962547684817938,autumn
New York,2010-11-20,13.27439038480136,autumn
New York,2010-11-21,19.05669983858998,autumn
New York,2010-11-22,11.783030393072089,autumn
New York,2010-11-23,10.27461305146904,autumn
New York,2010-11-24,17.505126871896614,autumn
New York,2010-11-25,19.006815833808183,autumn
New York,2010-11-26,18.180471575477714,autumn
New York,2010-11-27,8.068091844732352,autumn
New York,2010-11-28,6.619754748008312,autumn
New York,2010-11-29,19.022159511016017,autumn
New York,2010-11-30,20.32036162729014,autumn
New York,2010-12-01,-1.2143572842188624,winter
New York,2010-12-02,2.4535496657273153,winter
New York,2010-12-03,5.469208910656645,winter
New York,2010-12-04,1.132918382058172,winter
New York,2010-12-05,-0.2651948157086415,winter
New York,2010-12-06,9.951796829910082,winter
New York,2010-12-07,2.22666428292394,winter
New York,2010-12-08,-2.6740676547572164,winter
New York,2010-12-09,-0.20647653090698634,winter
New York,2010-12-10,3.815630099775041,winter
New York,2010-12-11,-2.3880426374141916,winter
New York,2010-12-12,-2.171331357221683,winter
New York,2010-12-13,3.2576080708373034,winter
New York,2010-12-14,3.3056961135007974,winter
New York,2010-12-15,-1.611647752279679,winter
New York,2010-12-16,3.3004407158248092,winter
New York,2010-12-17,7.521506722976543,winter
New York,2010-12-18,-1.2354159557570683,winter
New York,2010-12-19,-0.48601215122026853,winter
New York,2010-12-20,4.6389088227174975,winter
New York,2010-12-21,15.445087943415693,winter
New York,2010-12-22,-0.4817213568604015,winter
New York,2010-12-23,-1.2893718348664105,winter
New York,2010-12-24,-4.54091664242267,winter
New York,2010-12-25,-6.067982242997296,winter
New York,2010-12-26,10.022454685448075,winter
New York,2010-12-27,-11.345160297549032,winter
New York,2010-12-28,4.1970134979431,winter
New York,2010-12-29,10.2472372573576,winter
New York,2010-12-30,1.876306522619696,winter
New York,2010-12-31,5.943775364841501,winter
New York,2011-01-01,0.43838077325091873,winter
New York,2011-01-02,-6.144862644388642,winter
New York,2011-01-03,2.1492319298493374,winter
New York,2011-01-04,9.186022910924077,winter
New York,2011-01-05,8.71900093130068,winter
New York,2011-01-06,1.3897036840619978,winter
New York,2011-01-07,0.10511818025130915,winter
New York,2011-01-08,1.0000947801196856,winter
New York,2011-01-09,3.116989983684437,winter
New York,2011-01-10,1.597643170838019,winter
New York,2011-01-11,5.118869274488754,winter
New York,2011-01-12,1.005469201278815,winter
New York,2011-01-13,7.98270728697723,winter
New York,2011-01-14,-0.6031799215997062,winter
New York,2011-01-15,0.585671274209518,winter
New York,2011-01-16,4.0453467406782275,winter
New York,2011-01-17,6.693306099153115,winter
New York,2011-01-18,3.6082936888797903,winter
New York,2011-01-19,3.1259319691965413,winter
New York,2011-01-20,-1.7994239164807428,winter
New York,2011-01-21,-12.751142423233633,winter
New York,2011-01-22,3.5515933310166137,winter
New York,2011-01-23,10.823049283134658,winter
New York,2011-01-24,-2.6152326192575446,winter
New York,2011-01-25,2.05109624045265,winter
New York,2011-01-26,2.057517906192029,winter
New York,2011-01-27,-4.298241564013558,winter
New York,2011-01-28,-1.8688902928184126,winter
New York,2011-01-29,-3.458769689863624,winter
New York,2011-01-30,-5.795449739872122,winter
New York,2011-01-31,2.438709857854208,winter
New York,2011-02-01,1.182589437279695,winter
New York,2011-02-02,7.8876941173039405,winter
New York,2011-02-03,-2.2840699851489057,winter
New York,2011-02-04,4.030313403738398,winter
New York,2011-02-05,-5.494452010348122,winter
New York,2011-02-06,5.28832400848675,winter
New York,2011-02-07,1.9820197209983341,winter
New York,2011-02-08,-6.468548010744329,winter
New York,2011-02-09,-1.7543553575903317,winter
New York,2011-02-10,3.432028369924516,winter
New York,2011-02-11,4.830667664730374,winter
New York,2011-02-12,4.492753604717901,winter
New York,2011-02-13,1.8014923183777931,winter
New York,2011-02-14,1.8719763079736733,winter
New York,2011-02-15,-11.754598098027724,winter
New York,2011-02-16,-7.677762880551199,winter
New York,2011-02-17,-3.056838050476639,winter
New York,2011-02-18,2.317881795784175,winter
New York,2011-02-19,-13.134158682829657,winter
New York,2011-02-20,-5.752749517287484,winter
New York,2011-02-21,-0.6179731487702118,winter
New York,2011-02-22,1.0019092268252676,winter
New York,2011-02-23,13.210235614647134,winter
New York,2011-02-24,-0.24445182258123943,winter
New York,2011-02-25,-1.1122771604600716,winter
New York,2011-02-26,4.125247527825487,winter
New York,2011-02-27,4.685888730240566,winter
New York,2011-02-28,-3.7559991638432106,winter
New York,2011-03-01,10.711446643296659,spring
New York,2011-03-02,6.23292315474783,spring
New York,2011-03-03,9.88643937882465,spring
New York,2011-03-04,16.510940678696528,spring
New York,2011-03-05,6.746133247521303,spring
New York,2011-03-06,13.707627231076842,spring
New York,2011-03-07,16.02031026480234,spring
New York,2011-03-08,11.298711184605958,spring
New York,2011-03-09,4.446971494066961,spring
New York,2011-03-10,9.212002596100445,spring
New York,2011-03-11,9.50963997051367,spring
New York,2011-03-12,8.99968556730465,spring
New York,2011-03-13,-2.327112017227426,spring
New York,2011-03-14,10.364056756552626,spring
New York,2011-03-15,6.6767443550929615,spring
New York,2011-03-16,6.292008550979666,spring
New York,2011-03-17,12.81116061646834,spring
New York,2011-03-18,4.161939446318698,spring
New York,2011-03-19,12.597871945282623,spring
New York,2011-03-20,12.81677912084653,spring
New York,2011-03-21,15.255281626733424,spring
New York,2011-03-22,2.90469418960833,spring
New York,2011-03-23,7.490209180310919,spring
New York,2011-03-24,6.987471336791613,spring
New York,2011-03-25,14.578515499143442,spring
New York,2011-03-26,7.33826572711957,spring
New York,2011-03-27,10.18057466779252,spring
New York,2011-03-28,7.914060989045312,spring
New York,2011-03-29,15.757670860739616,spring
New York,2011-03-30,14.417267333945217,spring
New York,2011-03-31,7.605666450759187,spring
New York,2011-04-01,5.784400664815886,spring
New York,2011-04-02,8.86272939296233,spring
New York,2011-04-03,17.33478944887656,spring
New York,2011-04-04,8.089579317261578,spring
New York,2011-04-05,4.578881932120619,spring
New York,2011-04-06,2.708024190010004,spring
New York,2011-04-07,12.476081731626548,spring
New York,2011-04-08,5.46956143298334,spring
New York,2011-04-09,5.527551702292459,spring
New York,2011-04-10,9.80255007824611,spring
New York,2011-04-11,10.205908407944298,spring
New York,2011-04-12,6.541123560193347,spring
New York,2011-04-13,13.856354742068174,spring
New York,2011-04-14,10.940100559697239,spring
New York,2011-04-15,9.548881505404571,spring
New York,2011-04-16,10.322796555898892,spring
New York,2011-04-17,10.723509668044532,spring
New York,2011-04-18,8.366665645005247,spring
New York,2011-04-19,6.809369042856092,spring
New York,2011-04-20,6.980282758037777,spring
New York,2011-04-21,16.161252388703026,spring
New York,2011-04-22,12.969438024940242,spring
New York,2011-04-23,5.214648411057497,spring
New York,2011-04-24,4.783968136623402,spring
New York,2011-04-25,8.84609487851528,spring
New York,2011-04-26,6.205091388786129,spring
New York,2011-04-27,4.411917039730772,spring
New York,2011-04-28,11.53050304491488,spring
New York,2011-04-29,14.48151622194976,spring
New York,2011-04-30,15.906919858158009,spring
New York,2011-05-01,10.697947493187149,spring
New York,2011-05-02,16.465447715904872,spring
New York,2011-05-03,8.841395799323376,spring
New York,2011-05-04,11.92664818326733,spring
New York,2011-05-05,8.393412049415796,spring
New York,2011-05-06,17.741609066018725,spring
New York,2011-05-07,5.854419710623133,spring
New York,2011-05-08,18.56321237651126,spring
New York,2011-05-09,17.04432975157946,spring
New York,2011-05-10,18.884929850611755,spring
New York,2011-05-11,5.153173501539101,spring
New York,2011-05-12,6.185868369782555,spring
New York,2011-05-13,9.444564517918296,spring
New York,2011-05-14,6.04890944727618,spring
New York,2011-05-15,10.442179337240397,spring
New York,2011-05-16,12.219111274887467,spring
New York,2011-05-17,11.630835653735225,spring
New York,2011-05-18,10.552748552663868,spring
New York,2011-05-19,5.526684081571308,spring
New York,2011-05-20,13.269712011640703,spring
New York,2011-05-21,11.202397167526383,spring
New York,2011-05-22,7.627903716951029,spring
New York,2011-05-23,6.039565578746821,spring
New York,2011-05-24,16.969275617551897,spring
New York,2011-05-25,16.84777972214222,spring
New York,2011-05-26,8.06878539671352,spring
New York,2011-05-27,10.926488745191811,spring
New York,2011-05-28,12.462327937593393,spring
New York,2011-05-29,5.914898471242922,spring
New York,2011-05-30,11.049111291470853,spring
New York,2011-05-31,19.98708322761424,spring
New York,2011-06-01,17.63314772131297,summer
New York,2011-06-02,30.2122403773469,summer
New York,2011-06-03,33.17252315558663,summer
New York,2011-06-04,23.12147399538,summer
New York,2011-06-05,33.16833790377695,summer
New York,2011-06-06,19.299210304697084,summer
New York,2011-06-07,29.100330860158355,summer
New York,2011-06-08,25.31222300844778,summer
New York,2011-06-09,26.261839493745207,summer
New York,2011-06-10,24.944485001167408,summer
New York,2011-06-11,22.39896925498143,summer
New York,2011-06-12,27.108662702169145,summer
New York,2011-06-13,28.087892412337837,summer
New York,2011-06-14,25.968623043319244,summer
New York,2011-06-15,31.768238467768697,summer
New York,2011-06-16,34.0678221978273,summer
New York,2011-06-17,25.747600754952934,summer
New York,2011-06-18,25.30837652543814,summer
New York,2011-06-19,15.63625133469176,summer
New York,2011-06-20,24.750989857164775,summer
New York,2011-06-21,13.675073791445113,summer
New York,2011-06-22,26.246306482488105,summer
New York,2011-06-23,36.124798587534116,summer
New York,2011-06-24,31.090936061819434,summer
New York,2011-06-25,27.80831661275618,summer
New York,2011-06-26,27.61820486088698,summer
New York,2011-06-27,28.079125992053946,summer
New York,2011-06-28,29.204081050513643,summer
New York,2011-06-29,23.08124418989469,summer
New York,2011-06-30,25.880410319531087,summer
New York,2011-07-01,24.68772626313121,summer
New York,2011-07-02,31.658219856106808,summer
New York,2011-07-03,19.003580474480025,summer
New York,2011-07-04,28.19647929320454,summer
New York,2011-07-05,30.753134432396877,summer
New York,2011-07-06,21.25959823476501,summer
New York,2011-07-07,23.20910450178124,summer
New York,2011-07-08,18.661854247550504,summer
New York,2011-07-09,21.566379855785666,summer
New York,2011-07-10,22.400731763248977,summer
New York,2011-07-11,19.084527731914022,summer
New York,2011-07-12,16.143875038077628,summer
New York,2011-07-13,24.868164535482073,summer
New York,2011-07-14,23.024427251381898,summer
New York,2011-07-15,16.074717770173084,summer
New York,2011-07-16,31.989544227810825,summer
New York,2011-07-17,30.779704366159297,summer
New York,2011-07-18,21.39142612565854,summer
New York,2011-07-19,30.948954645337864,summer
New York,2011-07-20,25.441466347534117,summer
New York,2011-07-21,20.828720465816442,summer
New York,2011-07-22,22.13499460719368,summer
New York,2011-07-23,24.53053526219592,summer
New York,2011-07-24,26.07297047342926,summer
New York,2011-07-25,19.06169409762624,summer
New York,2011-07-26,20.1088496461457,summer
New York,2011-07-27,23.694758699772667,summer
New York,2011-07-28,20.369573828858478,summer
New York,2011-07-29,20.550275270833495,summer
New York,2011-07-30,29.885948263388286,summer
New York,2011-07-31,25.235069532588806,summer
New York,2011-08-01,22.907064336667283,summer
New York,2011-08-02,37.351026915946264,summer
New York,2011-08-03,24.11363819907958,summer
New York,2011-08-04,21.261607546474423,summer
New York,2011-08-05,30.857938523303254,summer
New York,2011-08-06,21.270427141433363,summer
New York,2011-08-07,18.416279264370814,summer
New York,2011-08-08,32.05249122274429,summer
New York,2011-08-09,22.434952654495955,summer
New York,2011-08-10,23.62523633769347,summer
New York,2011-08-11,23.310930716834395,summer
New York,2011-08-12,25.578689930717605,summer
New York,2011-08-13,20.57472723808164,summer
New York,2011-08-14,18.420591851655256,summer
New York,2011-08-15,26.37199361127087,summer
New York,2011-08-16,23.92206318314372,summer
New York,2011-08-17,25.207832017918427,summer
New York,2011-08-18,23.069010248181797,summer
New York,2011-08-19,30.81938702858035,summer
New York,2011-08-20,20.244233808561493,summer
New York,2011-08-21,18.33018473721583,summer
New York,2011-08-22,28.91972945780494,summer
New York,2011-08-23,36.85797508565065,summer
New York,2011-08-24,26.496090168349387,summer
New York,2011-08-25,20.652611094620795,summer
New York,2011-08-26,30.01375766961711,summer
New York,2011-08-27,16.43166893063291,summer
New York,2011-08-28,27.76097128115558,summer
New York,2011-08-29,36.75765322094575,summer
New York,2011-08-30,22.423312203705,summer
New York,2011-08-31,23.41507237603257,summer
New York,2011-09-01,13.51922816406848,autumn
New York,2011-09-02,8.469853695086986,autumn
New York,2011-09-03,2.189882787435849,autumn
New York,2011-09-04,10.714960826436908,autumn
New York,2011-09-05,13.149336017109654,autumn
New York,2011-09-06,5.833452006457128,autumn
New York,2011-09-07,21.408284616388116,autumn
New York,2011-09-08,13.902261410545481,autumn
New York,2011-09-09,13.101464337940186,autumn
New York,2011-09-10,16.14313898234024,autumn
New York,2011-09-11,17.270454192201775,autumn
New York,2011-09-12,13.787963272164458,autumn
New York,2011-09-13,14.84909517429053,autumn
New York,2011-09-14,14.317415356586919,autumn
New York,2011-09-15,10.855743423835518,autumn
New York,2011-09-16,13.290415645487439,autumn
New York,2011-09-17,17.419755300905152,autumn
New York,2011-09-18,23.310814682135828,autumn
New York,2011-09-19,9.859326605418682,autumn
New York,2011-09-20,17.517106870325552,autumn
New York,2011-09-21,16.439699599493856,autumn
New York,2011-09-22,16.287737724583653,autumn
New York,2011-09-23,13.429073964558086,autumn
New York,2011-09-24,24.028757422594335,autumn
New York,2011-09-25,16.002752713479836,autumn
New York,2011-09-26,17.81786982284871,autumn
New York,2011-09-27,14.471337214830294,autumn
New York,2011-09-28,15.8064435739779,autumn
New York,2011-09-29,11.49743098367349,autumn
New York,2011-09-30,19.004533399964792,autumn
New York,2011-10-01,19.34793133426532,autumn
New York,2011-10-02,17.235870440673192,autumn
New York,2011-10-03,12.285277339682509,autumn
New York,2011-10-04,13.886958852037905,autumn
New York,2011-10-05,17.500998664786476,autumn
New York,2011-10-06,10.536341186300376,autumn
New York,2011-10-07,22.68639806284602,autumn
New York,2011-10-08,16.786800196242943,autumn
New York,2011-10-09,21.513786158752694,autumn
New York,2011-10-10,14.918403636215016,autumn
New York,2011-10-11,23.838092203030502,autumn
New York,2011-10-12,20.57976437206594,autumn
New York,2011-10-13,11.58760434035068,autumn
New York,2011-10-14,18.66081182645356,autumn
